car,model,base price of car,type,category,sub category,fuel type,multi allowed,description,price,car image,currently selected,image,swatch image,is recommended,option_id,material
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X-Dynamic HSE,$0,accessories,accessories,Remote Control Electric Winch,,,,$0,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplep0426_gl.jpg?v=4cqa7,,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplep0426_gl.jpg?v=4cqa7,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplep0426_gl.jpg?v=4cqa7,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X-Dynamic HSE,$0,accessories,accessories,Winch Mounting Kit,,,,$0,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vple110wmt02_gl.jpg?v=4cqa7,,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vple110wmt02_gl.jpg?v=4cqa7,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vple110wmt02_gl.jpg?v=4cqa7,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,engine,engine,D350 Diesel Mild Hybrid,diesel,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,accessory_pack,accessory_pack,Explorer Pack,,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,accessory_pack,accessory_pack,Adventure Pack,,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,accessory_pack,accessory_pack,Urban Pack,,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,exterior,colors,Santorini Black,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773318941/landrover/exterior_colors/Santorini_Black_20260312_123540_855796.png,,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773318941/landrover/exterior_colors/Santorini_Black_20260312_123540_855796.png,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773318941/landrover/exterior_colors/Santorini_Black_20260312_123540_855796.png,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,exterior,colors,Gondwana Stone,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773318957/landrover/exterior_colors/Gondwana_Stone_20260312_123556_587479.png,,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773318957/landrover/exterior_colors/Gondwana_Stone_20260312_123556_587479.png,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773318957/landrover/exterior_colors/Gondwana_Stone_20260312_123556_587479.png,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,exterior,colors,Woolstone Green,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773318975/landrover/exterior_colors/Woolstone_Green_20260312_123614_293132.png,,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773318975/landrover/exterior_colors/Woolstone_Green_20260312_123614_293132.png,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773318975/landrover/exterior_colors/Woolstone_Green_20260312_123614_293132.png,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,exterior,colors,Carpathian Grey,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773318992/landrover/exterior_colors/Carpathian_Grey_20260312_123631_012903.png,,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773318992/landrover/exterior_colors/Carpathian_Grey_20260312_123631_012903.png,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773318992/landrover/exterior_colors/Carpathian_Grey_20260312_123631_012903.png,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,exterior,colour_finish,Gloss finish,,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,exterior,colour_finish,Matte Protective Film,,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,exterior,roof_color,Black contrast roof,,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,exterior,towing,Electrically deployable tow bar,,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,exterior,towing,Detachable tow bar,,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,wheels,wheel,"19"" Style 6010 wheels",,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,wheels,wheel,"20"" Style 5094, Satin Dark Grey wheels",,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,wheels,wheel,"20"" Style 5095, Diamond Turned wheels with Gloss Dark Grey contrast",,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,wheels,wheel,"20"" Style 5098, Satin Dark Grey wheels",,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,wheels,wheel,"20"" Style 6011, Gloss Black wheels",,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,wheels,wheel,"22"" Style 5098 wheels",,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,wheels,wheel,"22"" Style 5098, Gloss Black wheels",,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,wheels,wheel,"22” Style 7030 Diamond Turned, Dark Grey wheels",,,,$0,,yes,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,wheels,spare_wheel_covers,Body-coloured Spare Wheel Cover,,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,wheels,spare_wheel_covers,Without Spare Wheel Cover,,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,interior,trims,Ebony Resist seats with Ebony interior,,,,$0,,,,,,,Resist
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,interior,trims,Ebony Windsor leather and Kvadrat™ seats with Ebony interior,,,,$0,,yes,,,,,Windsor Leather and Kvadrat™ textile
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,interior,interior_upgrade,Standard interior,,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,interior,interior_upgrade,Signature interior upgrade,,,,$0,,yes,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,interior,cross_car_beam,Cross car beam in Dark Grey Powder Coat finish,,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,interior,cross_car_beam,Cross car beam in metallic grey Powder Coat finish,,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,interior,seat_configuration,2 seats,,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,interior,seat_configuration,3 Seats (includes front jump seat),,,,$0,,,,,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,packs,packs,Pro Pack,,,,$0,,,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319298/landrover/landrover/features/ProPack_20260312_124138_329711.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319298/landrover/landrover/features/ProPack_20260312_124138_329711.jpg,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,packs,packs,Towing Pack,,,,$0,,,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319306/landrover/landrover/features/TowingPack_20260312_124145_794458.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319306/landrover/landrover/features/TowingPack_20260312_124145_794458.jpg,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,options,options,Black roof rails,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319361/landrover/landrover/options/option_Blackroofrails_20260312_124240_800368.jpg,yes,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319361/landrover/landrover/options/option_Blackroofrails_20260312_124240_800368.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319361/landrover/landrover/options/option_Blackroofrails_20260312_124240_800368.jpg,,N-060AW,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,options,options,Without roof rails,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319364/landrover/landrover/options/option_Withoutroofrails_20260312_124244_590265.jpg,no,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319364/landrover/landrover/options/option_Withoutroofrails_20260312_124244_590265.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319364/landrover/landrover/options/option_Withoutroofrails_20260312_124244_590265.jpg,,N-060AE,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,options,options,Black exposed rear recovery eyes,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319368/landrover/landrover/options/option_Blackexposedrearrecoveryeyes_20260312_124247_617118.jpg,no,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319368/landrover/landrover/options/option_Blackexposedrearrecoveryeyes_20260312_124247_617118.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319368/landrover/landrover/options/option_Blackexposedrearrecoveryeyes_20260312_124247_617118.jpg,,N-028EA,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,options,options,Front Undershield,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319370/landrover/landrover/options/option_FrontUndershield_20260312_124250_536329.jpg,no,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319370/landrover/landrover/options/option_FrontUndershield_20260312_124250_536329.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319370/landrover/landrover/options/option_FrontUndershield_20260312_124250_536329.jpg,,N-028QB,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,options,options,Solar attenuating windscreen,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319374/landrover/landrover/options/option_Solarattenuatingwindscreen_20260312_124253_654708.jpg,no,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319374/landrover/landrover/options/option_Solarattenuatingwindscreen_20260312_124253_654708.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319374/landrover/landrover/options/option_Solarattenuatingwindscreen_20260312_124253_654708.jpg,,N-047EB,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,options,options,Non-Heated Power Wash,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319377/landrover/landrover/options/option_Non-HeatedPowerWash_20260312_124256_779769.jpg,yes,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319377/landrover/landrover/options/option_Non-HeatedPowerWash_20260312_124256_779769.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319377/landrover/landrover/options/option_Non-HeatedPowerWash_20260312_124256_779769.jpg,,A-064BW,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,options,options,Headlight power wash,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319380/landrover/landrover/options/option_Headlightpowerwash_20260312_124259_800342.jpg,no,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319380/landrover/landrover/options/option_Headlightpowerwash_20260312_124259_800342.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319380/landrover/landrover/options/option_Headlightpowerwash_20260312_124259_800342.jpg,,N-064BV,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,options,options,Centre console with armrest,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319383/landrover/landrover/options/option_Centreconsolewitharmrest_20260312_124303_054935.jpg,yes,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319383/landrover/landrover/options/option_Centreconsolewitharmrest_20260312_124303_054935.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319383/landrover/landrover/options/option_Centreconsolewitharmrest_20260312_124303_054935.jpg,,N-045AS,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,options,options,Front centre console refrigerator compartment,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319387/landrover/landrover/options/option_Frontcentreconsolerefrigeratorcompartment_20260312_124306_525827.jpg,no,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319387/landrover/landrover/options/option_Frontcentreconsolerefrigeratorcompartment_20260312_124306_525827.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319387/landrover/landrover/options/option_Frontcentreconsolerefrigeratorcompartment_20260312_124306_525827.jpg,,N-045CB,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,options,options,14-way heated and cooled electric memory front seats with 4-way manual winged headrests,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319390/landrover/landrover/options/option_14-wayheatedandcooledelectricmemoryfrontseatswith4-waymanualwingedheadrests_20260312_124310_368409.jpg,yes,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319390/landrover/landrover/options/option_14-wayheatedandcooledelectricmemoryfrontseatswith4-waymanualwingedheadrests_20260312_124310_368409.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319390/landrover/landrover/options/option_14-wayheatedandcooledelectricmemoryfrontseatswith4-waymanualwingedheadrests_20260312_124310_368409.jpg,,N-313BS,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,options,options,Cabin Pre-Conditioning with Remote Fob,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319393/landrover/landrover/options/option_CabinPre-ConditioningwithRemoteFob_20260312_124313_345367.jpg,no,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319393/landrover/landrover/options/option_CabinPre-ConditioningwithRemoteFob_20260312_124313_345367.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319393/landrover/landrover/options/option_CabinPre-ConditioningwithRemoteFob_20260312_124313_345367.jpg,,N-022LC,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,options,options,Leather steering wheel,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319396/landrover/landrover/options/option_Leathersteeringwheel_20260312_124316_413927.jpg,yes,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319396/landrover/landrover/options/option_Leathersteeringwheel_20260312_124316_413927.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319396/landrover/landrover/options/option_Leathersteeringwheel_20260312_124316_413927.jpg,,N-032BV,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,options,options,Standard non-leather steering wheel,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319400/landrover/landrover/options/option_Standardnon-leathersteeringwheel_20260312_124319_746674.jpg,no,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319400/landrover/landrover/options/option_Standardnon-leathersteeringwheel_20260312_124319_746674.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319400/landrover/landrover/options/option_Standardnon-leathersteeringwheel_20260312_124319_746674.jpg,,N-032NY,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,options,options,Wi-Fi Enabled with Data Plan,,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319403/landrover/landrover/options/option_Wi-FiEnabledwithDataPlan_20260312_124322_992500.jpg,no,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319403/landrover/landrover/options/option_Wi-FiEnabledwithDataPlan_20260312_124322_992500.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319403/landrover/landrover/options/option_Wi-FiEnabledwithDataPlan_20260312_124322_992500.jpg,,N-025SH,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,options,options,Garage Door Opener (HomeLink®),,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319406/landrover/landrover/options/option_GarageDoorOpenerHomeLink_20260312_124326_218341.jpg,no,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319406/landrover/landrover/options/option_GarageDoorOpenerHomeLink_20260312_124326_218341.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319406/landrover/landrover/options/option_GarageDoorOpenerHomeLink_20260312_124326_218341.jpg,,N-025CT,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,options,options,Spare wheel lock (5 spoke),,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319409/landrover/landrover/options/option_Sparewheellock5spoke_20260312_124329_131219.jpg,no,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319409/landrover/landrover/options/option_Sparewheellock5spoke_20260312_124329_131219.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319409/landrover/landrover/options/option_Sparewheellock5spoke_20260312_124329_131219.jpg,,N-050AC,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,options,options,Spare wheel lock (3 spoke),,,,$0,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319414/landrover/landrover/options/option_Sparewheellock3spoke_20260312_124332_319153.jpg,no,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319414/landrover/landrover/options/option_Sparewheellock3spoke_20260312_124332_319153.jpg,https://res.cloudinary.com/dsmkxcczo/image/upload/v1773319414/landrover/landrover/options/option_Sparewheellock3spoke_20260312_124332_319153.jpg,,N-050AE,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,accessories,accessories,Black Fixed Side Steps,,,,$0,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplep0513_gl.jpg?v=4cqa7,,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplep0513_gl.jpg?v=4cqa7,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplep0513_gl.jpg?v=4cqa7,yes,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,accessories,accessories,Fixed Side Steps,,,,$0,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplep0525_gl.jpg?v=4cqa7,,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplep0525_gl.jpg?v=4cqa7,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplep0525_gl.jpg?v=4cqa7,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,accessories,accessories,Gloss Black Spare Wheel Cover,,,,$0,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplew0157_gl.jpg?v=4cqa7,,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplew0157_gl.jpg?v=4cqa7,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplew0157_gl.jpg?v=4cqa7,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,accessories,accessories,Urban Bonnet Decal,,,,$0,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplle0052_a-xcom_gl.jpg?v=4cqa7,,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplle0052_a-xcom_gl.jpg?v=4cqa7,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplle0052_a-xcom_gl.jpg?v=4cqa7,,,
Defender OCTA,Defender Hard Top 110 - Defender Hard Top X,$0,accessories,accessories,Raised Air Intake,,,,$0,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplep0543_gl.jpg?v=4cqa7,,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplep0543_gl.jpg?v=4cqa7,https://assets.config.landrover.com/lr/l663/k26/accessories/acc_l663_k26_vplep0543_gl.jpg?v=4cqa7,,,
