car,model,type,category,sub category,price,multi allowed,base price of car,description,image,swatch color,is default
2026 Lincoln Corsair®,Corsair Grand Touring,Interior Option,Interior,Pista Aluminum Appliqué,0,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Interior Option,Interior,Perfect Position Seats (24-Way) Power Driver and Front Passenger Seats with Active Motion,0,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Tech Feature,Technology,Connected Navigation (4 years Included),0,false,54365,,,,true
2026 Lincoln Corsair®,Corsair Grand Touring,Tech Feature,Technology,Lincoln Co-Pilot360® 2.0,0,false,54365,,,,true
2026 Lincoln Corsair®,Corsair Grand Touring,Tech Feature,Technology,SiriusXM with 360L (4-year plan),400,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Tech Feature,Technology,Lincoln Co-Pilot360® Drive 2.0,0,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Tech Feature,Technology,BlueCruise Hands-Free Highway Driving (4-years Included),0,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Tech Feature,Technology,Lincoln Co-Pilot360® Vision 2.0,0,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Audio System,Technology,Lincoln Premium Audio System,0,false,54365,,,,true
2026 Lincoln Corsair®,Corsair Grand Touring,Audio System,Technology,SYNC® 4,0,false,54365,,,,true
2026 Lincoln Corsair®,Corsair Grand Touring,Audio System,Technology,Revel® Audio System,0,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,ELECTRONICS - REMOTE START AND VEHICLE SECURITY,Accessory,Vehicle Security System - Ford Perimeter Plus,255,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,EXTERIOR - CARGO AREA,Accessory,Changing Room/Shower - Stand Alone by Overland,319,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,"EXTERIOR - COVERS, DEFLECTORS, AND PROTECTORS",Accessory,"Side Window Deflectors - Low Profile, Smoke by Husky Liners®",99,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,"EXTERIOR - COVERS, DEFLECTORS, AND PROTECTORS",Accessory,CHARGE PORT PROTECTION COVER,95,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch - 2 Inch Receiver,475,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Wiring Harness - 4 Pin,140,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Ball Mount - 2 1/4 Inch Rise x 4 Inch Drop x 1 Inch Dia. Hole,35,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Ball Mount - 2 Inch Drop,35,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,"Trailer Hitch Balls - Stainless Steel, 2"" Ball, 1"" Shank",35,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,"Trailer Hitch Balls - Stainless Steel, 1 7/8 Ball, 1 Inch Shank",30,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,INTERIOR - ASH OR COIN CUP,Accessory,Ash Cup Coin Holder - With Lighter Element,75,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,INTERIOR - ASH OR COIN CUP,Accessory,Ash Cup Coin Holder - Without Lighter Element,35,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,INTERIOR - COMFORT AND CONVENIENCE,Accessory,Portable Refrigerator/Freezer by Indel B,759,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,INTERIOR - COMFORT AND CONVENIENCE,Accessory,Sunscreen - UVS 100 Custom,109,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,"Battery Jump Starter by NOCO - GB-40, 1000 Amp Jump Starter",139,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,Battery Jump Start Kit - GENIUS10,129,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,Battery Jump Start Kit - GENIUS2,65,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,Battery Jump Starter by NOCO - Carry Case for GB-40,29,false,54365,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Exterior Color,Paint,Whisper Blue Metallic Clearcoat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C101A...PK1..88S.89T.64J.99A.STD.%5D/EXT/1/vehicle.png,"rgba(68, 91, 114, 1)",false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Exterior Color,Paint,Red Carpet Metallic Tinted Clearcoat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C101A...PD4..88S.89T.64J.99A.STD.%5D/EXT/1/vehicle.png,"rgba(159, 0, 4, 1)",false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Exterior Color,Paint,White Platinum Metallic Tri-Coat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C101A...PUG..88S.89T.64J.99A.STD.%5D/EXT/1/vehicle.png,"rgba(239, 239, 236, 1)",false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Exterior Color,Paint,Gray Matter Clearcoat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C101A...PEI..88S.89T.64J.99A.STD.%5D/EXT/1/vehicle.png,"rgba(113, 115, 116, 1)",false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Exterior Color,Paint,Infinite Black Metallic Clearcoat,0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C101A...PUM..88S.89T.64J.99A.STD.%5D/EXT/1/vehicle.png,"rgba(27, 27, 29, 1)",false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Exterior Color,Paint,Silver Radiance Metallic Clearcoat,0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C101A...PJS..88S.89T.64J.99A.STD.%5D/EXT/1/vehicle.png,"rgba(179, 184, 193, 1)",false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Equipment Collection,Package,Premiere I,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Equipment Collection,Package,Premiere II,0,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Additional Package,Package,Lincoln Co-Pilot360® Drive 2.0,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Additional Package,Package,Jet Appearance Package - Premiere,3500,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Additional Package,Package,Trailer Tow Class I,1415,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Additional Package,Package,Cargo Accessories and Mat Package,515,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Engine,Powertrain,2.0L Turbocharged I-4 HEV Engine,3000,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Engine,Powertrain,2.0L I4 - Turbocharged Engine,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Drive Type,Powertrain,All-Wheel Drive,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Transmission,Powertrain,Eight-Speed Automatic Transmission,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Wheels,Exterior,19” Bright Machined Aluminum Wheel with Carbonized Gray Painted Pockets,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Wheels,Exterior,20” Bright Machined Aluminum Wheel with Carbonized Gray Painted Pockets,1000,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Exterior Option,Exterior,18” Mini Spare Wheel and Tire,450,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Exterior Option,Exterior,Exposed Locking Lug Nut Kit,90,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Interior Color,Interior,Black Onyx,0,false,,,,"rgba(27, 27, 27, 1)",true
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Interior Color,Interior,Medium Light Space Gray,0,false,,,,"rgba(167, 173, 186, 1)",false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Interior Option,Interior,Windshield Sunscreen,130,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Interior Option,Interior,Roadside Assistance Kit,80,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Interior Option,Interior,First Aid Kit,60,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Tech Feature,Technology,SiriusXM with 360L,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Tech Feature,Technology,BlueCruise Equipped (4-years Included),0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Tech Feature,Technology,Lincoln Connectivity Package (4-year included),0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Tech Feature,Technology,Lincoln Digital Experience,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Tech Feature,Technology,Lincoln Connect™,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Tech Feature,Technology,SiriusXM with 360L (4-year Plan),400,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Audio System,Technology,10-Speakers including Subwoofer,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Gas),Audio System,Technology,Revel® Audio System with 14-Speakers,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Gas),ELECTRONICS - REMOTE START AND VEHICLE SECURITY,Accessory,Vehicle Security System - Ford Perimeter Plus,255,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),EXTERIOR - CARGO AREA,Accessory,Changing Room/Shower - Stand Alone by Overland,319,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),EXTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Large, Folding, Lincoln Logo",105,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),EXTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Standard, Folding, Lincoln Logo",90,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),"EXTERIOR - COVERS, DEFLECTORS, AND PROTECTORS",Accessory,Paint Protection Film Kit,329,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),"EXTERIOR - COVERS, DEFLECTORS, AND PROTECTORS",Accessory,"Side Window Deflectors - Low Profile, Smoke by Husky Liners®",119,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Ball Mount - 2 Inch Drop,35,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Ball Mount - 2 1/4 Inch Rise x 4 Inch Drop x 1 Inch Dia. Hole,35,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,"Trailer Hitch Balls - Stainless Steel, 2"" Ball, 1"" Shank",35,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,"Trailer Hitch Balls - Stainless Steel, 1 7/8 Ball, 1 Inch Shank",30,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),EXTERIOR - SPLASH GUARDS,Accessory,"Molded Splash Guards, Rear",65,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),EXTERIOR - SPLASH GUARDS,Accessory,"Molded Splash Guards, Rear, for Jet Appearance Package",65,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),EXTERIOR - SPLASH GUARDS,Accessory,"Molded Splash Guards, Front",60,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),INTERIOR - ASH OR COIN CUP,Accessory,Ash Cup Coin Holder with Lighter Element,75,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),INTERIOR - ASH OR COIN CUP,Accessory,Ash Cup/Coin Holder,35,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),INTERIOR - CARGO AREA,Accessory,Changing Room/Shower - Stand Alone by Overland,319,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),INTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Large, Folding, Lincoln Logo",105,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),INTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Standard, Folding, Lincoln Logo",90,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),INTERIOR - COMFORT AND CONVENIENCE,Accessory,Portable Refrigerator/Freezer by Indel B,759,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),INTERIOR - COMFORT AND CONVENIENCE,Accessory,UVS100® Custom Sunscreen by Covercraft,109,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),INTERIOR - COMFORT AND CONVENIENCE,Accessory,Pet Barrier by Covercraft - Front Seat,99,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),INTERIOR - COMFORT AND CONVENIENCE,Accessory,"Cargo Organizer - Soft-Sided Cooler Bag W/Adjustable Carrying Strap, Lincoln Logo",55,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,"Battery Jump Starter by NOCO - GB-40, 1000 Amp Jump Starter",139,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Gas),INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,Battery Jump Starter by NOCO - Carry Case for GB-40,29,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Exterior Color,Paint,Whisper Blue Metallic Clearcoat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C101A...PK1..88S.89T.64J.99A.STD.%5D/EXT/1/vehicle.png,"rgba(68, 91, 114, 1)",false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Exterior Color,Paint,Red Carpet Metallic Tinted Clearcoat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C101A...PD4..88S.89T.64J.99A.STD.%5D/EXT/1/vehicle.png,"rgba(159, 0, 4, 1)",false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Exterior Color,Paint,White Platinum Metallic Tri-Coat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C101A...PUG..88S.89T.64J.99A.STD.%5D/EXT/1/vehicle.png,"rgba(239, 239, 236, 1)",false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Exterior Color,Paint,Gray Matter Clearcoat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C101A...PEI..88S.89T.64J.99A.STD.%5D/EXT/1/vehicle.png,"rgba(113, 115, 116, 1)",false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Exterior Color,Paint,Infinite Black Metallic Clearcoat,0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C101A...PUM..88S.89T.64J.99A.STD.%5D/EXT/1/vehicle.png,"rgba(27, 27, 29, 1)",false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Exterior Color,Paint,Silver Radiance Metallic Clearcoat,0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C101A...PJS..88S.89T.64J.99A.STD.%5D/EXT/1/vehicle.png,"rgba(179, 184, 193, 1)",false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Equipment Collection,Package,Premiere I,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Equipment Collection,Package,Premiere II,0,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Additional Package,Package,Lincoln Co-Pilot360® Drive 2.0,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Additional Package,Package,Jet Appearance Package - Premiere,3500,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Additional Package,Package,Trailer Tow Class I,1415,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Additional Package,Package,Cargo Accessories and Mat Package,515,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Engine,Powertrain,2.0L Turbocharged I-4 HEV Engine,3000,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Engine,Powertrain,2.0L I4 - Turbocharged Engine,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Drive Type,Powertrain,All-Wheel Drive,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Transmission,Powertrain,Eight-Speed Automatic Transmission,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Wheels,Exterior,19” Bright Machined Aluminum Wheel with Carbonized Gray Painted Pockets,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Wheels,Exterior,20” Bright Machined Aluminum Wheel with Carbonized Gray Painted Pockets,1000,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Exterior Option,Exterior,18” Mini Spare Wheel and Tire,450,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Exterior Option,Exterior,Exposed Locking Lug Nut Kit,90,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Interior Color,Interior,Black Onyx,0,false,,,,"rgba(27, 27, 27, 1)",true
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Interior Color,Interior,Medium Light Space Gray,0,false,,,,"rgba(167, 173, 186, 1)",false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Interior Option,Interior,Windshield Sunscreen,130,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Interior Option,Interior,Roadside Assistance Kit,80,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Interior Option,Interior,First Aid Kit,60,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Tech Feature,Technology,SiriusXM with 360L,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Tech Feature,Technology,BlueCruise Equipped (4-years Included),0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Tech Feature,Technology,Lincoln Connectivity Package (4-year included),0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Tech Feature,Technology,Lincoln Digital Experience,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Tech Feature,Technology,Lincoln Connect™,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Tech Feature,Technology,SiriusXM with 360L (4-year Plan),400,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Audio System,Technology,10-Speakers including Subwoofer,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),Audio System,Technology,Revel® Audio System with 14-Speakers,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),ELECTRONICS - REMOTE START AND VEHICLE SECURITY,Accessory,Vehicle Security System - Ford Perimeter Plus,255,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),EXTERIOR - CARGO AREA,Accessory,Changing Room/Shower - Stand Alone by Overland,319,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),EXTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Large, Folding, Lincoln Logo",105,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),EXTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Standard, Folding, Lincoln Logo",90,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),"EXTERIOR - COVERS, DEFLECTORS, AND PROTECTORS",Accessory,Paint Protection Film Kit,329,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),"EXTERIOR - COVERS, DEFLECTORS, AND PROTECTORS",Accessory,"Side Window Deflectors - Low Profile, Smoke by Husky Liners®",119,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Ball Mount - 2 Inch Drop,35,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Ball Mount - 2 1/4 Inch Rise x 4 Inch Drop x 1 Inch Dia. Hole,35,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,"Trailer Hitch Balls - Stainless Steel, 2"" Ball, 1"" Shank",35,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,"Trailer Hitch Balls - Stainless Steel, 1 7/8 Ball, 1 Inch Shank",30,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),EXTERIOR - SPLASH GUARDS,Accessory,"Molded Splash Guards, Rear",65,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),EXTERIOR - SPLASH GUARDS,Accessory,"Molded Splash Guards, Rear, for Jet Appearance Package",65,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),EXTERIOR - SPLASH GUARDS,Accessory,"Molded Splash Guards, Front",60,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),INTERIOR - ASH OR COIN CUP,Accessory,Ash Cup Coin Holder with Lighter Element,75,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),INTERIOR - ASH OR COIN CUP,Accessory,Ash Cup/Coin Holder,35,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),INTERIOR - CARGO AREA,Accessory,Changing Room/Shower - Stand Alone by Overland,319,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),INTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Large, Folding, Lincoln Logo",105,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),INTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Standard, Folding, Lincoln Logo",90,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),INTERIOR - COMFORT AND CONVENIENCE,Accessory,Portable Refrigerator/Freezer by Indel B,759,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),INTERIOR - COMFORT AND CONVENIENCE,Accessory,UVS100® Custom Sunscreen by Covercraft,109,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),INTERIOR - COMFORT AND CONVENIENCE,Accessory,Pet Barrier by Covercraft - Front Seat,99,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),INTERIOR - COMFORT AND CONVENIENCE,Accessory,"Cargo Organizer - Soft-Sided Cooler Bag W/Adjustable Carrying Strap, Lincoln Logo",55,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,"Battery Jump Starter by NOCO - GB-40, 1000 Amp Jump Starter",139,false,,,,,false
2026 Lincoln Nautilus,Nautilus Premiere (Hybrid),INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,Battery Jump Starter by NOCO - Carry Case for GB-40,29,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Exterior Color,Paint,Whisper Blue Metallic Clearcoat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C202A...PK1..88B.89T.64S.99A.RSV.%5D/EXT/1/vehicle.png,"rgba(68, 91, 114, 1)",false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Exterior Color,Paint,Red Carpet Metallic Tinted Clearcoat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C202A...PD4..88B.89T.64S.99A.RSV.%5D/EXT/1/vehicle.png,"rgba(159, 0, 4, 1)",false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Exterior Color,Paint,White Platinum Metallic Tri-Coat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C202A...PUG..88B.89T.64S.99A.RSV.%5D/EXT/1/vehicle.png,"rgba(239, 239, 236, 1)",false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Exterior Color,Paint,Gray Matter Clearcoat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C202A...PEI..88B.89T.64S.99A.RSV.%5D/EXT/1/vehicle.png,"rgba(113, 115, 116, 1)",false
